,Age,Gender,Years at Company,Monthly Income,Number of Promotions,Overtime,Distance from Home,Number of Dependents,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Attrition,Job Role_Finance,Job Role_Healthcare,Job Role_Media,Job Role_Technology,Work-Life Balance_Fair,Work-Life Balance_Good,Work-Life Balance_Poor,Job Satisfaction_Low,Job Satisfaction_Medium,Job Satisfaction_Very High,Performance Rating_Below Average,Performance Rating_High,Performance Rating_Low,Education Level_Bachelor’s Degree,Education Level_High School,Education Level_Master’s Degree,Education Level_PhD,Marital Status_Married,Marital Status_Single,Job Level_Mid,Job Level_Senior,Company Size_Medium,Company Size_Small,Company Reputation_Fair,Company Reputation_Good,Company Reputation_Poor,Employee Recognition_Low,Employee Recognition_Medium,Employee Recognition_Very High
50186,56,1,28,10094,2,1,80,3,103,0,0,0,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False
50187,53,1,8,9112,1,0,99,0,63,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False
50188,56,1,20,7278,0,1,37,1,70,1,0,0,1,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
50189,24,1,7,7815,2,1,93,4,65,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False
50190,43,1,4,7788,1,1,37,0,41,1,0,1,0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
50191,46,0,34,8272,1,0,46,0,64,0,0,0,1,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
50192,55,0,25,4315,2,0,78,1,46,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False
50193,59,0,51,5590,0,0,17,1,90,0,0,0,0,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False
50194,48,0,20,11152,2,1,1,0,80,1,0,0,1,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False
50195,46,1,7,11026,2,0,34,0,37,1,0,0,1,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False
50196,46,0,5,6995,3,1,7,4,77,0,0,0,1,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,True,False,False
50197,18,1,10,8156,1,0,71,1,79,1,1,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False
50198,39,0,7,6231,1,0,92,1,81,0,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False
50199,42,0,10,5894,0,1,48,0,47,0,0,0,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
50200,18,0,6,7539,2,0,77,1,26,1,0,1,0,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,True,False,False
50201,57,0,41,6504,0,1,18,2,55,0,0,0,1,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
50202,44,0,9,8430,2,1,54,2,74,0,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False
50203,48,0,6,6632,0,0,58,1,24,0,0,1,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False
50204,25,0,6,8761,2,0,6,3,52,0,0,1,0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False
50205,59,1,35,7772,2,0,14,1,56,1,1,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
50206,32,0,16,6874,2,0,21,0,64,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
50207,45,0,15,10016,0,0,48,0,57,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
50208,18,1,4,3772,0,0,31,1,70,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
50209,35,0,16,4602,0,0,27,6,37,0,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False
50210,45,1,3,9062,2,1,52,3,16,1,0,1,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False
50211,23,1,8,10423,0,1,20,1,53,0,0,1,1,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False
50212,57,0,24,5676,0,0,2,0,62,0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False
50213,22,0,9,8352,1,0,12,3,71,1,0,0,1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False
50214,57,1,19,7007,1,1,60,2,67,0,0,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
50215,48,0,38,3985,0,1,40,0,104,1,0,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
50216,59,1,41,9550,2,0,43,5,51,0,0,1,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False
50217,35,1,4,5680,0,1,37,1,73,0,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False
50218,35,1,19,5816,1,1,73,1,76,0,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False
50219,53,0,5,6016,2,0,84,0,23,0,0,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False
50220,28,0,6,5589,0,1,53,2,29,0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
50221,47,0,19,5788,3,0,89,1,26,0,0,0,1,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
50222,34,0,15,9241,1,0,68,4,78,0,0,0,1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False
50223,52,1,9,7588,0,1,10,0,75,0,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
50224,55,0,31,4450,2,0,13,2,108,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False
50225,35,0,3,8748,0,0,49,4,16,1,0,0,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
50226,50,0,38,8536,0,0,30,1,62,0,0,0,1,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
50227,54,1,31,8021,0,0,96,4,84,0,0,0,1,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,False
50228,39,0,9,5920,0,0,98,0,21,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False
50229,30,1,16,7946,0,1,77,3,20,0,0,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False
50230,55,0,42,4665,0,0,77,2,107,1,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
50231,25,0,10,9596,0,0,84,1,86,1,0,0,1,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False
50232,28,1,12,7303,0,0,18,0,89,0,0,0,0,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
50233,28,1,16,9639,3,0,85,0,33,0,0,0,1,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False
50234,32,1,11,8089,2,1,30,0,74,0,0,0,0,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
50235,38,0,29,6698,0,0,32,1,99,0,0,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False
50236,43,1,31,9777,4,0,91,4,65,0,0,0,0,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
50237,45,0,13,7622,2,0,31,2,44,0,0,0,1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
50238,48,0,30,2681,0,0,26,6,53,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
50239,20,1,12,8471,1,1,35,3,70,0,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False
50240,37,1,24,8497,0,0,15,1,29,0,0,0,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
50241,22,1,10,4851,1,0,39,1,83,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False
50242,54,1,9,7137,3,0,3,6,65,0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
50243,21,0,1,6632,1,1,83,0,64,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
50244,28,1,14,2567,0,0,41,0,49,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
50245,27,0,14,7812,3,0,49,1,63,0,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
50246,28,1,3,6535,2,1,23,3,76,1,0,0,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False
50247,54,0,6,6280,0,1,70,0,78,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
50248,47,1,23,8573,0,0,75,1,98,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
50249,48,0,9,6102,0,0,82,0,82,0,0,0,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False
50250,23,0,8,6264,1,0,13,1,55,1,0,0,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False
50251,24,1,14,5661,0,0,36,2,60,0,0,0,0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
