user_id,first_pay_ts,first_pay_item,pre_pay_events,pre_pay_active_days,pre_pay_span_days,pre_pay_recency_days,obs_total_events,obs_active_days,obs_events_per_active_day,obs_w1_events,obs_w2_events,obs_decay_ratio,obs_activity_change_rate,obs_last_active_day,obs_recency_days,obs_unique_items,obs_unique_sources,obs_unique_platforms,obs_enter_count,obs_respond_count,obs_submit_count,obs_response_with_answer_count,obs_response_with_answer_rate,obs_play_video_count,obs_pause_video_count,obs_play_audio_count,obs_pause_audio_count,obs_quit_count,obs_pay_count,obs_refund_count,total_lifetime_events,is_refund_churn,is_non_renewal_churn,is_churn
u679391,1569269161327,p136,41,1,0.025346,16.237797,45,2,22.5,45,0,0,-1,0.386897,13.613103,19,1,1,12,6,6,6,1,0,0,7,7,6,1,0,120,0,1,1
u6794,1567117979168,p142,91,2,221.450904,0.430722,5992,14,428,4305,1687,0.39187,-0.60813,12.4429,1.5571,2315,4,2,1729,1725,861,1725,1,120,120,275,287,868,1,0,6880,0,1,1
u679416,1567908211006,p169,34,1,0.004797,0.499866,1028,5,205.6,716,312,0.435754,-0.564246,7.886167,6.113833,139,4,2,122,48,62,48,1,79,79,286,291,60,1,0,1094,0,1,1
u679431,1567910944398,p169,0,0,0,0,167,3,55.666667,167,0,0,-1,3.270937,10.729063,78,4,1,59,21,17,21,1,1,1,10,10,42,1,0,167,0,1,1
u679445,1567834696004,p138,0,0,0,0,37,1,37,37,0,0,-1,0.357117,13.642883,21,1,1,10,12,10,12,1,0,0,1,1,0,1,0,634,0,1,1
u679449,1567555530580,p162,0,0,0,0,164,3,54.666667,164,0,0,-1,4.103327,9.896673,63,1,1,41,21,21,21,1,0,0,30,30,20,1,0,165,0,0,0
u679481,1565245565785,p156,0,0,0,0,59,2,29.5,51,8,0.156863,-0.843137,11.089831,2.910169,23,3,1,14,16,7,16,1,0,0,7,7,7,1,0,66,0,1,1
u679487,1567834531925,p138,0,0,0,0,23,1,23,23,0,0,-1,0.36959,13.63041,15,1,1,7,8,7,8,1,0,0,0,0,0,1,0,23,0,1,1
u679488,1565036508025,p130,24,1,0.004056,0.656275,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,55,0,1,1
u679495,1567835111543,p136,0,0,0,0,298,3,99.333333,223,75,0.336323,-0.663677,7.861356,6.138644,125,3,1,82,45,43,45,1,0,0,23,23,39,1,0,366,0,1,1
u679499,1567834300654,p168,0,0,0,0,23,2,11.5,23,0,0,-1,1.358271,12.641729,16,1,1,5,12,2,12,1,0,0,0,0,3,1,0,23,0,1,1
u679517,1566599517432,p157,0,0,0,0,1033,5,206.6,1033,0,0,-1,3.545526,10.454474,274,7,1,200,103,104,103,1,25,25,234,244,96,1,0,1048,0,1,1
u679533,1567916189104,p158,31,1,0.008313,0.557125,783,7,111.857143,526,257,0.488593,-0.511407,13.406431,0.593569,286,4,2,199,131,90,131,1,2,2,108,108,109,1,0,824,0,1,1
u679541,1568088600810,p169,24,2,11.345397,2.553874,22,1,22,22,0,0,-1,0.388871,13.611129,4,1,1,2,1,1,1,1,0,0,8,8,1,1,0,46,0,1,1
u679573,1567836090212,p136,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,400,0,1,1
u679577,1566234152911,p141,0,0,0,0,115,3,38.333333,61,54,0.885246,-0.114754,10.596805,3.403195,61,1,1,40,24,20,24,1,0,0,5,5,20,1,0,2113,0,1,1
u679591,1567868888764,p168,0,0,0,0,125,2,62.5,125,0,0,-1,0.641546,13.358454,35,3,1,21,24,9,24,1,10,10,19,19,12,1,0,125,0,1,1
u679601,1564791523844,p124,25,1,0.003308,1.195981,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1164,0,0,0
u679644,1567838389283,p168,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,641,0,1,1
u679658,1567839328692,p169,0,0,0,0,24,1,24,24,0,0,-1,0.40198,13.59802,16,2,1,8,7,7,7,1,0,0,0,0,1,1,0,26,0,1,1
u679680,1567838656346,p169,220,3,1.965733,17.983575,436,3,145.333333,436,0,0,-1,6.425932,7.574068,11,5,1,24,2,7,2,1,5,5,184,190,17,1,0,2576,0,1,1
u679683,1568868023998,p164,268,2,3.896439,7.63315,910,12,75.833333,687,223,0.3246,-0.6754,13.82969,0.17031,394,4,1,303,173,148,173,1,12,12,1,1,155,1,0,1936,0,1,1
u679723,1567840767664,p163,165,1,0.01508,14.153191,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1039,0,1,1
u679757,1570168553654,p168,24,1,0.00178,32.832167,980,3,326.666667,980,0,0,-1,2.350896,11.649104,445,4,1,321,162,140,162,1,2,2,81,85,181,1,0,1004,0,1,1
u679792,1567845425041,p162,0,0,0,0,49,2,24.5,1,48,48,47,10.926582,3.073418,22,2,1,16,8,7,8,1,2,2,0,0,9,1,0,49,0,1,1
u6798,1566964725510,p164,395,1,0.629375,0.191658,1904,9,211.555556,467,1437,3.077088,2.077088,13.580951,0.419049,586,4,1,416,248,209,248,1,12,12,328,328,207,1,0,3267,0,1,1
u679833,1567915701867,p136,24,1,0.002646,0.412936,5715,10,571.5,2657,3058,1.150922,0.150922,13.500162,0.499838,1447,6,2,1008,879,483,879,1,16,16,737,737,525,1,0,8401,0,1,1
u679840,1567848648120,p157,0,0,0,0,177,7,25.285714,141,36,0.255319,-0.744681,13.986733,0.013267,59,4,1,63,16,17,16,1,0,0,17,17,46,1,0,1644,0,1,1
u679852,1573615341189,p157,147,3,19.364647,66.124541,141,2,70.5,1,140,140,139,7.172277,6.827723,82,1,1,55,30,27,30,1,0,0,0,0,28,1,0,288,0,1,1
u6799,1564797783095,p156,0,0,0,0,808,5,161.6,1,807,807,806,13.065413,0.934587,356,4,1,214,173,101,173,1,5,5,57,57,113,1,0,2246,0,1,1
u679922,1565221277222,p130,31,1,0.003802,13.569256,197,3,65.666667,197,0,0,-1,6.339635,7.660365,67,2,1,52,24,24,24,1,0,0,28,36,28,1,0,711,0,1,1
u679932,1564682291650,p141,0,0,0,0,28,2,14,28,0,0,-1,0.373372,13.626628,15,1,1,7,7,7,7,1,0,0,3,3,0,1,0,312,0,1,1
u679946,1565343430425,p130,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,495,0,1,1
u679958,1566859224071,p138,0,0,0,0,31,2,15.5,31,0,0,-1,0.350329,13.649671,13,1,1,6,8,6,8,1,0,0,4,4,0,1,0,31,0,1,1
u679967,1566480229564,p163,0,0,0,0,152,3,50.666667,152,0,0,-1,2.44798,11.55202,64,2,1,40,28,23,28,1,0,0,16,17,17,1,0,3656,0,1,1
u679974,1566718725988,p136,0,0,0,0,904,6,150.666667,719,185,0.257302,-0.742698,13.710859,0.289141,351,4,1,245,142,120,142,1,0,0,83,83,125,1,0,904,0,1,1
u679978,1566693338234,p163,0,0,0,0,911,2,455.5,911,0,0,-1,1.426006,12.573994,457,5,1,329,174,163,174,1,1,1,28,28,166,1,0,911,0,1,1
u679990,1565755840275,p156,27,1,0.001674,0.466778,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,0,1,1
u679998,1566571307129,p141,0,0,0,0,135,3,45,135,0,0,-1,1.402015,12.597985,52,5,1,44,23,24,23,1,7,7,4,4,20,1,0,135,0,1,1
u680011,1564294751499,p127,0,0,0,0,154,1,154,154,0,0,-1,0.240149,13.759851,49,3,1,37,23,20,23,1,0,0,28,28,17,1,0,167,0,1,1
u680017,1565897786966,p130,0,0,0,0,57,2,28.5,57,0,0,-1,0.357805,13.642195,25,2,1,16,12,14,12,1,0,0,6,6,2,1,0,154,0,1,1
u680019,1566943787440,p157,0,0,0,0,54,3,18,25,29,1.16,0.16,11.083324,2.916676,31,3,1,18,17,12,17,1,0,0,0,0,6,1,0,269,0,1,1
u680035,1565887549789,p156,0,0,0,0,434,2,217,434,0,0,-1,0.475445,13.524555,206,4,2,131,128,71,128,1,1,0,21,21,60,1,0,434,0,1,1
u680036,1567869328468,p157,0,0,0,0,38,2,19,38,0,0,-1,0.371251,13.628749,20,2,1,12,9,7,9,1,0,0,2,2,5,1,0,38,0,1,1
u680041,1566242093539,p137,0,0,0,0,895,4,223.75,576,319,0.553819,-0.446181,7.382373,6.617627,176,2,1,132,82,46,82,1,88,88,186,186,86,1,0,3362,0,1,1
u680074,1566067408285,p158,24,1,0.002862,0.598781,241,6,40.166667,201,40,0.199005,-0.800995,7.802273,6.197727,93,1,1,120,0,0,0,0,0,0,0,0,120,1,0,423,0,1,1
u680082,1566412033455,p162,118,2,7.584136,0.529614,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,119,0,1,1
u680103,1568863193607,p137,20,1,0.003069,23.820049,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0,1,1
u680135,1569257557871,p163,265,2,2.115526,13.528077,6722,14,480.142857,4275,2447,0.572398,-0.427602,13.67513,0.32487,2101,6,1,1470,1010,667,1010,1,12,12,984,969,803,1,0,12949,0,1,1
u680159,1564544802250,p125,0,0,0,0,32,2,16,32,0,0,-1,1.087355,12.912645,18,3,1,12,7,7,7,1,0,0,0,0,5,1,0,4701,0,1,1
u680172,1567877831675,p162,0,0,0,0,2926,13,225.076923,2336,590,0.252568,-0.747432,13.751355,0.248645,1337,7,1,976,612,472,612,1,12,12,168,168,504,1,0,4289,0,1,1
u680189,1563934039618,p148,0,0,0,0,4192,13,322.461538,2002,2190,1.093906,0.093906,13.964962,0.035038,1430,4,1,1006,526,502,526,1,0,0,755,789,504,1,0,7100,0,1,1
u680195,1571168976148,p157,101,1,0.016533,37.707026,77,2,38.5,77,0,0,-1,0.381049,13.618951,28,2,1,20,10,10,10,1,0,0,10,10,10,1,0,178,0,1,1
u680208,1567880540065,p136,0,0,0,0,35,2,17.5,35,0,0,-1,1.201387,12.798613,19,3,1,11,8,10,8,1,0,0,2,2,1,1,0,35,0,1,1
u680214,1570972925322,p163,146,2,31.279899,4.16547,1962,9,218,1752,210,0.119863,-0.880137,7.80589,6.19411,524,6,1,462,253,200,253,1,49,49,332,338,262,1,0,2815,0,1,1
u680215,1566146185703,p141,0,0,0,0,718,7,102.571429,713,5,0.007013,-0.992987,10.341685,3.658315,326,5,2,236,119,114,119,1,15,15,48,48,122,1,0,3337,0,0,0
u680238,1566843652324,p138,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3287,0,1,1
u680245,1569417401095,p164,610,5,28.112505,11.195951,699,6,116.5,699,0,0,-1,5.677111,8.322889,318,2,1,217,119,110,119,1,0,0,72,73,107,1,0,1309,0,1,1
u680246,1567880468232,p168,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,369,0,1,1
u680266,1564784951806,p141,0,0,0,0,225,4,56.25,225,0,0,-1,2.607174,11.392826,91,5,1,67,40,35,40,1,5,5,20,20,32,1,0,675,0,0,0
u680279,1567882931256,p137,30,1,0.003052,12.697229,1954,14,139.571429,1234,720,0.583468,-0.416532,13.82782,0.17218,466,5,1,449,160,169,160,1,7,7,427,433,280,1,0,8876,0,1,1
u680318,1567884472337,p158,0,0,0,0,20,2,10,20,0,0,-1,0.916193,13.083807,13,1,1,6,6,6,6,1,0,0,0,0,0,1,1,20,1,0,1
u680334,1568330310949,p136,140,3,13.061264,3.298738,379,8,47.375,294,85,0.289116,-0.710884,13.147192,0.852808,105,4,2,83,30,26,30,1,91,91,0,0,57,1,0,2017,0,1,1
u680346,1573336010174,p181,24,2,78.391862,6.342315,496,6,82.666667,379,117,0.308707,-0.691293,11.341171,2.658829,265,2,1,178,99,88,99,1,0,0,20,20,90,1,0,613,0,1,1
u680353,1567888122025,p136,0,0,0,0,262,3,87.333333,36,226,6.277778,5.277778,7.486489,6.513511,151,1,1,92,67,48,67,1,0,0,0,0,44,1,0,630,0,1,1
u680354,1567886009488,p163,0,0,0,0,119,3,39.666667,109,10,0.091743,-0.908257,10.381569,3.618431,60,5,1,42,21,18,21,1,1,1,3,3,24,1,0,153,0,1,1
u680373,1572125263770,p173,125,2,10.598568,48.681465,442,7,63.142857,309,133,0.430421,-0.569579,12.418346,1.581654,212,4,1,148,89,75,89,1,1,1,16,16,73,1,0,3324,0,1,1
u680376,1565843545434,p141,31,1,0.002159,0.243738,383,5,76.6,316,67,0.212025,-0.787975,9.823892,4.176108,160,4,1,117,59,56,59,1,3,3,41,41,61,1,0,2689,0,1,1
u680377,1567291230020,p142,0,0,0,0,32,2,16,32,0,0,-1,0.373829,13.626171,15,1,1,7,17,7,17,1,0,0,0,0,0,1,0,966,0,1,1
u680382,1572048239286,p173,30,1,0.002743,47.789918,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,0,1,1
u680391,1567889534159,p168,0,0,0,0,25,2,12.5,25,0,0,-1,0.358932,13.641068,13,1,1,6,8,6,8,1,0,0,2,2,0,1,0,25,0,1,1
u680398,1567994935498,p168,0,0,0,0,1055,6,175.833333,518,537,1.03668,0.03668,13.297959,0.702041,448,4,1,271,259,120,259,1,23,23,86,86,151,1,0,5204,0,1,1
u680410,1567911864669,p163,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,0,1,1
u680426,1568567455629,p162,0,0,0,0,212,4,53,212,0,0,-1,5.625974,8.374026,71,2,1,52,23,25,23,1,0,0,41,41,27,1,0,212,0,1,1
u680433,1565929844900,p141,0,0,0,0,107,5,21.4,105,2,0.019048,-0.980952,7.029285,6.970715,47,4,1,36,16,14,16,1,0,0,6,6,22,1,0,303,0,1,1
u680468,1567895111566,p162,0,0,0,0,20,2,10,1,19,19,18,7.668356,6.331644,6,1,1,3,3,1,3,1,0,0,5,5,2,1,0,494,0,1,1
u680476,1568182079836,p162,40,1,0.002329,2.980027,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,0,1,1
u680482,1565027338871,p130,23,1,0.003015,6.639458,386,5,77.2,199,187,0.939698,-0.060302,10.733508,3.266492,210,2,1,91,133,46,133,1,1,1,34,34,45,1,0,950,0,1,1
u680509,1567977113256,p136,0,0,0,0,707,5,141.4,673,34,0.05052,-0.94948,7.613528,6.386472,312,4,1,195,157,93,157,1,10,10,61,61,102,1,0,800,0,1,1
u680518,1567897646045,p136,0,0,0,0,301,4,75.25,301,0,0,-1,2.381455,11.618545,109,3,1,66,41,36,41,1,0,0,46,46,30,1,0,331,0,1,1
u680535,1566528466786,p141,0,0,0,0,157,5,31.4,157,0,0,-1,6.946727,7.053273,63,2,2,51,24,22,24,1,0,0,15,15,29,1,0,157,0,1,1
u680541,1567897473786,p169,0,0,0,0,296,10,29.6,211,85,0.402844,-0.597156,12.455728,1.544272,122,6,1,105,40,42,40,1,6,6,17,16,63,1,0,1238,0,1,1
u680551,1567897811242,p163,0,0,0,0,1604,7,229.142857,1287,317,0.246309,-0.753691,12.652535,1.347465,426,3,1,370,213,166,213,1,0,0,268,269,204,1,0,4926,0,1,1
u680575,1567963349045,p136,10,1,0.000906,0.388266,547,4,136.75,364,183,0.502747,-0.497253,9.659779,4.340221,235,2,1,168,206,83,206,1,2,2,0,0,85,1,0,1222,0,1,1
u680580,1567117548730,p136,0,0,0,0,51,2,25.5,51,0,0,-1,0.372929,13.627071,27,2,1,16,11,12,11,1,0,0,3,3,4,1,0,51,0,1,1
u680588,1568568922629,p157,54,1,0.007389,15.619212,4209,9,467.666667,4153,56,0.013484,-0.986516,12.65266,1.34734,1524,4,1,1062,813,484,813,1,44,32,392,391,578,1,0,13948,0,1,1
u680598,1564643688782,p156,0,0,0,0,97,1,97,97,0,0,-1,0.386663,13.613337,54,4,1,34,25,21,25,1,1,1,0,0,13,1,0,164,0,0,0
u6806,1560400655720,p115,0,0,0,0,802,6,133.666667,787,15,0.01906,-0.98094,11.438654,2.561346,381,5,1,260,150,137,150,1,3,3,62,62,123,1,0,3299,0,1,1
u680604,1568871003853,p136,0,0,0,0,716,5,143.2,375,341,0.909333,-0.090667,11.534443,2.465557,222,4,1,124,174,60,174,1,4,4,87,87,64,1,0,716,0,1,1
u680605,1564962219524,p125,0,0,0,0,9,2,4.5,1,8,8,7,7.136013,6.863987,4,1,1,4,0,0,0,0,0,0,0,0,4,1,0,9,0,1,1
u680613,1567899586545,p162,0,0,0,0,1688,5,337.6,1,1687,1687,1686,13.631501,0.368499,604,5,1,363,378,190,378,1,11,11,234,230,173,1,0,15795,0,1,1
u680623,1567978089681,p157,0,0,0,0,108,2,54,108,0,0,-1,1.670073,12.329927,44,1,1,30,12,15,12,1,0,0,10,10,15,1,0,108,0,1,1
u680630,1567901693320,p162,0,0,0,0,996,5,199.2,691,305,0.441389,-0.558611,11.046998,2.953002,443,4,1,265,210,133,210,1,11,11,117,116,132,1,0,996,0,1,1
u680649,1567961542948,p169,36,1,0.005605,0.323343,591,10,59.1,473,118,0.249471,-0.750529,10.818446,3.181554,237,3,1,210,104,101,104,1,4,4,21,21,109,1,0,630,0,1,1
u680660,1567912077741,p169,0,0,0,0,48,2,24,48,0,0,-1,5.132344,8.867656,22,4,2,12,8,9,8,1,1,1,4,4,3,1,0,48,0,1,1
u680690,1567999796817,p162,27,1,0.002083,22.048102,41,2,20.5,37,4,0.108108,-0.891892,12.216093,1.783907,21,4,1,16,8,6,8,1,0,0,0,0,10,1,0,291,0,1,1
u680692,1567906617503,p169,0,0,0,0,342,7,48.857143,314,28,0.089172,-0.910828,7.306438,6.693562,114,5,2,130,41,32,41,1,8,8,12,12,98,1,0,342,0,1,1
u680735,1567906035530,p169,0,0,0,0,393,5,78.6,57,336,5.894737,4.894737,13.188064,0.811936,144,7,1,110,52,54,52,1,5,5,50,50,56,1,0,393,0,1,1
u680773,1567896516145,p168,0,0,0,0,1299,8,162.375,677,622,0.918759,-0.081241,13.506804,0.493196,190,1,1,131,91,68,91,1,0,0,461,468,63,1,0,3379,0,1,1
u680786,1568791068490,p158,3,1,0.000155,9.856428,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,518,0,1,1
u680802,1567992244550,p169,58,1,0.012327,0.590939,207,1,207,207,0,0,-1,0.581195,13.418805,79,2,1,61,25,25,25,1,0,0,29,29,36,1,1,265,1,0,1
u680817,1565897175152,p141,0,0,0,0,155,3,51.666667,155,0,0,-1,1.665938,12.334062,64,2,1,38,42,16,42,1,0,0,18,18,22,1,0,744,0,1,1
u680835,1567912889664,p136,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,102,0,1,1
u680847,1567909927291,p169,0,0,0,0,41,1,41,41,0,0,-1,0.372614,13.627386,19,1,1,10,9,10,9,1,0,0,3,3,0,1,0,41,0,1,1
u680850,1567909990083,p169,0,0,0,0,24,1,24,24,0,0,-1,0.475881,13.524119,16,2,1,8,7,7,7,1,0,0,0,0,1,1,0,24,0,1,1
u680858,1567910972449,p136,0,0,0,0,590,6,98.333333,590,0,0,-1,6.253394,7.746606,257,4,2,175,160,89,160,1,13,11,28,27,86,1,0,590,0,1,1
u680863,1573763486983,p185,42,2,0.768974,66.606025,3,2,1.5,1,2,2,1,7.613974,6.386026,2,1,1,1,0,0,0,0,0,0,0,0,1,1,0,45,0,1,1
u680885,1564198826327,p148,0,0,0,0,1147,2,573.5,1147,0,0,-1,1.303755,12.696245,358,6,1,271,146,135,146,1,8,8,188,190,136,1,0,6311,0,0,0
u680895,1568522899451,p163,417,3,2.463477,4.24149,2552,12,212.666667,1362,1190,0.873715,-0.126285,12.165997,1.834003,990,4,1,683,394,325,394,1,28,28,283,283,358,1,0,10766,0,0,0
u680897,1566280734028,p141,0,0,0,0,4100,5,820,4100,0,0,-1,4.988043,9.011957,288,7,1,505,98,131,98,1,700,700,683,742,374,1,0,13912,0,1,1
u680898,1568571547508,p162,22,1,0.002643,7.263482,957,5,191.4,815,142,0.174233,-0.825767,7.131417,6.868583,404,4,1,283,154,142,154,1,0,0,117,119,141,1,0,2456,0,1,1
u680972,1567970014502,p163,39,1,0.002775,0.273443,892,4,223,892,0,0,-1,6.405808,7.594192,258,3,1,200,43,97,43,1,10,10,99,101,103,1,0,1025,0,1,1
u680974,1564894593281,p126,0,0,0,0,808,13,62.153846,362,446,1.232044,0.232044,13.969378,0.030622,304,6,2,166,184,68,184,1,3,3,110,110,98,1,0,889,0,1,1
u681,1560665210941,p112,1469,8,19.357283,4.649158,816,7,116.571429,703,113,0.16074,-0.83926,10.260492,3.739508,149,3,1,118,55,57,55,1,7,7,254,256,61,1,0,8573,0,1,1
u6810,1565022467586,p130,0,0,0,0,159,3,53,159,0,0,-1,1.588687,12.411313,70,2,1,46,26,26,26,1,0,0,20,20,20,1,0,426,0,1,1
u681008,1567915094582,p168,0,0,0,0,4136,7,590.857143,2169,1967,0.90687,-0.09313,13.81706,0.18294,865,2,1,421,724,207,724,1,0,0,555,553,214,1,0,13670,0,1,1
u681054,1564780231019,p128,462,1,0.052391,9.126147,338,3,112.666667,338,0,0,-1,1.614645,12.385355,119,4,1,84,47,40,47,1,8,8,35,35,44,1,0,3336,0,1,1
u681070,1568883166844,p169,933,3,9.621204,1.189807,1877,5,375.4,1746,131,0.075029,-0.924971,10.292577,3.707423,638,6,1,414,274,188,274,1,98,98,206,199,226,1,0,5508,0,1,1
u681073,1566059953348,p157,1387,3,3.767384,0.716722,171,4,42.75,171,0,0,-1,4.879643,9.120357,63,2,1,42,24,20,24,1,1,1,28,28,22,1,0,1806,0,1,1
u681075,1567917014792,p169,0,0,0,0,205,8,25.625,102,103,1.009804,0.009804,11.908802,2.091198,90,2,1,63,36,29,36,1,0,0,14,17,34,1,0,353,0,1,1
u681083,1567918015670,p164,0,0,0,0,1039,7,148.428571,286,753,2.632867,1.632867,7.390881,6.609119,198,8,1,186,70,73,70,1,35,35,198,214,113,1,0,1105,0,1,1
u681084,1566323227405,p156,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,139,0,1,1
u681091,1567918550189,p162,0,0,0,0,1297,7,185.285714,1066,231,0.216698,-0.783302,12.326595,1.673405,554,3,1,306,336,149,336,1,0,0,174,174,157,1,0,12189,0,0,0
u681109,1567920509489,p164,0,0,0,0,95,1,95,95,0,0,-1,0.714948,13.285052,41,3,1,24,20,17,20,1,1,1,12,12,7,1,0,95,0,1,1
u681111,1568007987267,p169,42,1,0.036994,0.623922,181,2,90.5,181,0,0,-1,1.276971,12.723029,68,1,1,46,20,20,20,1,0,0,20,20,26,1,0,223,0,1,1
u681135,1568492601138,p163,0,0,0,0,408,8,51,376,32,0.085106,-0.914894,11.382811,2.617189,176,4,1,123,59,58,59,1,2,2,35,34,65,1,0,639,0,0,0
u681139,1567920322435,p158,0,0,0,0,35,1,35,35,0,0,-1,0.377258,13.622742,20,2,1,10,9,9,9,1,0,0,3,2,1,1,0,35,0,1,1
u681162,1567054801414,p162,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1347,0,0,0
u681195,1567924238695,p136,0,0,0,0,24,1,24,24,0,0,-1,0.351287,13.648713,15,1,1,7,7,7,7,1,0,0,1,1,0,1,0,1978,0,0,0
u681198,1567923757794,p169,0,0,0,0,784,4,196,572,212,0.370629,-0.629371,13.208049,0.791951,339,6,1,261,149,127,149,1,3,3,50,50,134,1,0,904,0,1,1
u6812,1566871751694,p163,0,0,0,0,1490,11,135.454545,751,739,0.984021,-0.015979,13.56121,0.43879,601,7,2,423,250,210,250,1,19,19,125,126,213,1,0,2511,0,1,1
u681228,1567922294420,p138,95,1,0.019674,7.505937,339,7,48.428571,339,0,0,-1,5.912216,8.087784,154,1,1,105,106,52,106,1,0,0,11,11,53,1,0,530,0,1,1
u681230,1567925624221,p169,0,0,0,0,112,3,37.333333,112,0,0,-1,3.985488,10.014512,36,3,1,23,17,14,17,1,0,0,19,19,9,1,0,112,0,1,1
u681261,1567955828585,p157,0,0,0,0,40,1,40,40,0,0,-1,0.010654,13.989346,23,1,1,11,15,11,15,1,0,0,1,1,0,1,0,40,0,1,1
u681298,1568131120560,p137,23,1,0.002397,1.999094,174,3,58,174,0,0,-1,6.991091,7.008909,95,3,1,69,33,33,33,1,1,1,0,0,36,1,0,968,0,1,1
u6813,1565040867527,p132,0,0,0,0,653,6,108.833333,597,56,0.093802,-0.906198,7.707019,6.292981,180,6,1,149,68,71,68,1,20,20,92,92,78,1,0,2797,0,1,1
u681306,1567633325201,p162,41,3,20.004979,8.255799,528,8,66,57,471,8.263158,7.263158,13.807153,0.192847,201,3,1,141,65,62,65,1,45,45,40,40,79,1,0,652,0,1,1
u681377,1568875749315,p169,0,0,0,0,39,2,19.5,39,0,0,-1,1.950626,12.049374,22,2,1,15,8,7,8,1,0,0,0,0,8,1,0,39,0,1,1
u681389,1567931032095,p138,0,0,0,0,22,1,22,22,0,0,-1,0.372187,13.627813,13,1,1,6,6,6,6,1,0,0,1,1,0,1,0,53,0,1,1
u681441,1565834975479,p130,21,1,0.000983,17.16385,832,4,208,22,810,36.818182,35.818182,13.461965,0.538035,280,4,1,198,110,99,110,1,7,7,137,140,99,1,0,1451,0,1,1
u681442,1568003057687,p136,0,0,0,0,30,2,15,1,29,29,28,13.998832,0.001168,4,2,1,8,7,7,7,1,0,0,0,0,1,1,0,229,0,1,1
u681461,1567948181569,p138,0,0,0,0,955,6,159.166667,799,156,0.195244,-0.804756,10.021419,3.978581,526,6,1,370,203,187,203,1,1,1,4,4,183,1,0,2297,0,1,1
u681477,1566131092197,p132,47,2,1.519408,0.383555,548,1,548,548,0,0,-1,0.428505,13.571495,43,1,1,30,17,16,17,1,0,0,232,238,14,1,0,595,0,1,1
u681492,1567951005055,p138,0,0,0,0,43,2,21.5,43,0,0,-1,0.708284,13.291716,24,2,1,12,12,11,12,1,2,2,1,1,1,1,0,43,0,1,1
u681494,1565648671543,p141,0,0,0,0,945,9,105,927,18,0.019417,-0.980583,13.021065,0.978935,181,4,1,142,65,61,65,1,93,93,171,176,81,1,0,989,0,1,1
u681516,1566155022360,p141,0,0,0,0,33,2,16.5,33,0,0,-1,0.370179,13.629821,15,1,1,7,10,7,10,1,0,0,1,1,0,1,0,33,0,1,1
u681518,1567952696955,p138,0,0,0,0,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,563,0,1,1
u681523,1564673955233,p126,28,1,0.002999,3.223644,21,3,7,21,0,0,-1,1.409098,12.590902,3,1,1,2,0,0,0,0,8,8,0,0,2,1,0,53,0,1,1
u681578,1564444908253,p141,0,0,0,0,226,2,113,226,0,0,-1,1.597998,12.402002,79,2,2,48,32,27,32,1,0,0,45,45,21,1,0,230,0,1,1
u681581,1564638100688,p158,86,1,0.014393,2.694658,1,1,1,1,0,0,-1,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,87,0,1,1
u681599,1566418225481,p136,0,0,0,0,603,6,100.5,603,0,0,-1,6.522537,7.477463,298,4,2,155,197,75,197,1,0,0,9,9,80,1,0,1600,0,1,1
u681608,1567961036006,p169,0,0,0,0,56,3,18.666667,56,0,0,-1,4.520739,9.479261,28,2,1,15,11,12,11,1,3,3,3,3,3,1,0,221,0,1,1
